!!SBtab TableID='ParameterData' TableType='Quantity'										
!QuantityType	!Compound	!Reaction	!Unit	!Median	!Mean	!Std	!Lower	!Upper	!Compound:Identifiers:kegg.compound	!Reaction:Identifiers:kegg.reaction
standard Gibbs free energy of reaction		R_MALS	kJ/mol	-55.774027	-55.774027	2.08	-500	500		R00472
standard Gibbs free energy of reaction		R_NADTRHD	kJ/mol	0	0	0.34	-500	500		R00112
standard Gibbs free energy of reaction		R_G3PD2	kJ/mol	5.5059726	5.5059726	0.81	-500	500		R00844
standard Gibbs free energy of reaction		R_GMPS2	kJ/mol	-51.372082	-51.372082	67656.96	-500	500		R01231
standard Gibbs free energy of reaction		R_AACPS3	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_P5CR	kJ/mol	19.038055	19.038055	6.03	-500	500		R01251
standard Gibbs free energy of reaction		R_G5SADs	kJ/mol	-53.824027	-53.824027	5	-500	500		R03314
standard Gibbs free energy of reaction		R_AKGDH	kJ/mol	-28.21	-28.21	3.88	-500	500		R08549
standard Gibbs free energy of reaction		R_ATPPRT	kJ/mol	-42.16	-42.16	100000	-500	500		R01071
standard Gibbs free energy of reaction		R_HISTD	kJ/mol	-68.582082	-68.582082	2.24	-500	500		R01158
standard Gibbs free energy of reaction		R_DHDPS	kJ/mol	-128.2	-128.2	6.22	-500	500		
standard Gibbs free energy of reaction		R_IGPDH	kJ/mol	-41.33	-41.33	1.95	-500	500		R03457
standard Gibbs free energy of reaction		R_PRPPS	kJ/mol	-18.184027	-18.184027	2.02	-500	500		
standard Gibbs free energy of reaction		R_PRATPP	kJ/mol	-76.408055	-76.408055	141421.36	-500	500		R04035
standard Gibbs free energy of reaction		R_GLUN	kJ/mol	-31.474027	-31.474027	0.86	-500	500		R00256
standard Gibbs free energy of reaction		R_PRMICI	kJ/mol	-9.78	-9.78	1.35	-500	500		R04640
standard Gibbs free energy of reaction		R_GLUPRT	kJ/mol	-81.234027	-81.234027	2.72	-500	500		R01072
standard Gibbs free energy of reaction		R_SERAT	kJ/mol	-6.4	-6.4	2.93	-500	500		R00586
standard Gibbs free energy of reaction		R_CYSS	kJ/mol	-68.404027	-68.404027	5.24	-500	500		R00897
standard Gibbs free energy of reaction		R_BPNT	kJ/mol	-24.794027	-24.794027	3.13	-500	500		R00188
standard Gibbs free energy of reaction		R_PAPSR	kJ/mol	-94.162082	-94.162082	6.27	-500	500		R02021
standard Gibbs free energy of reaction		R_ASPK	kJ/mol	21.85	21.85	2.93	-500	500		R00480
standard Gibbs free energy of reaction		R_ASAD	kJ/mol	-24.21	-24.21	1.69	-500	500		R02291
standard Gibbs free energy of reaction		R_DAPDC	kJ/mol	-15.49	-15.49	3.73	-500	500		R00451
standard Gibbs free energy of reaction		R_OCBT	kJ/mol	-47.434027	-47.434027	2.93	-500	500		R01398
standard Gibbs free energy of reaction		R_GARFT	kJ/mol	-15.184027	-15.184027	5.6	-500	500		R04325
standard Gibbs free energy of reaction		R_PHETA1	kJ/mol	-0.08	-0.08	2.07	-500	500		R00694
standard Gibbs free energy of reaction		R_PPND	kJ/mol	-27.904027	-27.904027	11.29	-500	500		R01728
standard Gibbs free energy of reaction		R_PRAMPC	kJ/mol	-42.16	-42.16	116582.8	-500	500		R04037
standard Gibbs free energy of reaction		R_GLYCK2	kJ/mol	-28.004027	-28.004027	0.71	-500	500		R08572
standard Gibbs free energy of reaction		R_ACOTA	kJ/mol	-3.22	-3.22	3.37	-500	500		R02283
standard Gibbs free energy of reaction		R_SULR	kJ/mol	-24.079863	-24.079863	4.69	-500	500		R00858
standard Gibbs free energy of reaction		R_PRAGSr	kJ/mol	-44.354027	-44.354027	2.32	-500	500		R04144
standard Gibbs free energy of reaction		R_PRFGS	kJ/mol	-19.088055	-19.088055	48207.3	-500	500		
standard Gibbs free energy of reaction		R_PSERT	kJ/mol	-10.9	-10.9	0.38	-500	500		R04173
standard Gibbs free energy of reaction		R_AIRC2	kJ/mol	-73.504027	-73.504027	5.98	-500	500		
standard Gibbs free energy of reaction		R_GAPD	kJ/mol	1.16	1.16	0.41	-500	500		R01061
standard Gibbs free energy of reaction		R_GND	kJ/mol	-6.8140274	-6.8140274	3.18	-500	500		R01528
standard Gibbs free energy of reaction		R_G6PDH2r	kJ/mol	-23.944027	-23.944027	1.32	-500	500		R00835
standard Gibbs free energy of reaction		R_ME2	kJ/mol	-5.0140274	-5.0140274	3.14	-500	500		R00216
standard Gibbs free energy of reaction		R_ARGSL	kJ/mol	-26.754027	-26.754027	4.89	-500	500		R01086
standard Gibbs free energy of reaction		R_CBPS	kJ/mol	-66.412082	-66.412082	2.65	-500	500		R00575
standard Gibbs free energy of reaction		R_GLU5K	kJ/mol	28.86	28.86	2.3	-500	500		R00239
standard Gibbs free energy of reaction		R_IPPS	kJ/mol	-43.604027	-43.604027	1.35	-500	500		R01213
standard Gibbs free energy of reaction		R_ACOATA	kJ/mol	NaN	NaN	NaN	-500	500		R01624
standard Gibbs free energy of reaction		R_ACtex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_ACALDtex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_PSP_L	kJ/mol	-27.494027	-27.494027	0.28	-500	500		R00582
standard Gibbs free energy of reaction		R_ADSK	kJ/mol	-34.534027	-34.534027	5.95	-500	500		R00509
standard Gibbs free energy of reaction		R_SUCCt2_2pp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_HSDy	kJ/mol	2.3159726	2.3159726	1.7	-500	500		R01775
standard Gibbs free energy of reaction		R_CYSTL	kJ/mol	-33.718055	-33.718055	2.71	-500	500		R01286
standard Gibbs free energy of reaction		R_SHSL1	kJ/mol	-81.634027	-81.634027	5.57	-500	500		R03260
standard Gibbs free energy of reaction		R_SULabcpp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_GLUtex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_AKGt2rpp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_XYLt2pp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_GLYCtex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_Htex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_H2Otex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_O2tpp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_PYRt2rpp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_THD2pp	kJ/mol	0	0	0.34	-500	500		
standard Gibbs free energy of reaction		R_TKT2	kJ/mol	-10.3	-10.3	1.92	-500	500		R01830
standard Gibbs free energy of reaction		R_ATPS4rpp	kJ/mol	63.888055	63.888055	0.3	-500	500		
standard Gibbs free energy of reaction		R_CO2tpp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_GK1	kJ/mol	0.04	0.04	1.2	-500	500		R00332
standard Gibbs free energy of reaction		R_GLCNtex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_GLNtex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_O2tex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_D_LACtex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_GLCtex_copy1	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_FUMt2_2pp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_PItex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_CYTBDpp	kJ/mol	-76.435973	-76.435973	6.4	-500	500		
standard Gibbs free energy of reaction		R_CYTBD2pp	kJ/mol	-184.34597	-184.34597	5.12	-500	500		
standard Gibbs free energy of reaction		R_ACALDtpp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_ACt2rpp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_METS	kJ/mol	-16.974027	-16.974027	5.08	-500	500		R00946
standard Gibbs free energy of reaction		R_EX_glyc__R_e	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_FRUtex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_FUMtex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_PRASCSi	kJ/mol	-94.574027	-94.574027	5.21	-500	500		R04591
standard Gibbs free energy of reaction		R_MTHFC	kJ/mol	-22.494027	-22.494027	0.92	-500	500		R01655
standard Gibbs free energy of reaction		R_MTHFD	kJ/mol	6.54	6.54	1.14	-500	500		R01220
standard Gibbs free energy of reaction		R_XYLtex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_FORtppi	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_PYRtex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_SO4tex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_SUCCtex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_GRXR	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_RNDR1b	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_RNDR2b	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_MALt2_2pp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_NH4tpp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_NH4tex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_RIBabcpp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_GLYCAt2rpp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_GLYCAtex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_GLYCtpp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_H2Otpp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_GLNabcpp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_CO2tex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_GLUt2rpp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_ACGK	kJ/mol	24.67	24.67	3.08	-500	500		R02649
standard Gibbs free energy of reaction		R_GNK	kJ/mol	-29.624027	-29.624027	3.21	-500	500		R01737
standard Gibbs free energy of reaction		R_GLUDy	kJ/mol	-0.82805488	-0.82805488	0.37	-500	500		R00248
standard Gibbs free energy of reaction		R_GLCNt2rpp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_GLCptspp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_EX_h2o_e	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_HSTPT	kJ/mol	8.83	8.83	2.93	-500	500		R03243
standard Gibbs free energy of reaction		R_THDPS	kJ/mol	26.02	26.02	5.2	-500	500		R04365
standard Gibbs free energy of reaction		R_ATPM	kJ/mol	-63.888055	-63.888055	0.3	-500	500		R00086
standard Gibbs free energy of reaction		R_THRD_L	kJ/mol	-41.184027	-41.184027	4.16	-500	500		R00996
standard Gibbs free energy of reaction		R_ETOHtex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_RNDR2	kJ/mol	-38.96	-38.96	3.04	-500	500		R02019
standard Gibbs free energy of reaction		R_DHFR	kJ/mol	-1.6959726	-1.6959726	2.39	-500	500		R00939
standard Gibbs free energy of reaction		R_PRAIi	kJ/mol	-9.79	-9.79	1.35	-500	500		R03509
standard Gibbs free energy of reaction		R_EX_mal__L_e	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_TYRTA	kJ/mol	0.38	0.38	2.07	-500	500		R00734
standard Gibbs free energy of reaction		R_SHKK	kJ/mol	-43.344027	-43.344027	2.84	-500	500		R02412
standard Gibbs free energy of reaction		R_EX_so4_e	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_GLUSy	kJ/mol	-30.635973	-30.635973	0.94	-500	500		R00114
standard Gibbs free energy of reaction		R_OMCDC	kJ/mol	-13.96	-13.96	4.33	-500	500		R01652
standard Gibbs free energy of reaction		R_IG3PS	kJ/mol	-76.408055	-76.408055	59929.54	-500	500		R04558
standard Gibbs free energy of reaction		R_PDH	kJ/mol	-34.23	-34.23	3.22	-500	500		R00209
standard Gibbs free energy of reaction		R_MTHFR2	kJ/mol	-6.2219451	-6.2219451	4.18	-500	500		R07168
standard Gibbs free energy of reaction		R_EX_nh4_e	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_DUTPDP	kJ/mol	-76.408055	-76.408055	2.56	-500	500		R02100
standard Gibbs free energy of reaction		R_NTP5	kJ/mol	-64.148055	-64.148055	2.32	-500	500		R00569
standard Gibbs free energy of reaction		R_FORt2pp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_EX_etoh_e	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_GLNS	kJ/mol	-32.424027	-32.424027	0.83	-500	500		R00253
standard Gibbs free energy of reaction		R_ACGS	kJ/mol	-42.844027	-42.844027	3.38	-500	500		R00259
standard Gibbs free energy of reaction		R_SUCOAS	kJ/mol	-1.21	-1.21	1.33	-500	500		R00405
standard Gibbs free energy of reaction		R_PRAIS	kJ/mol	-36.212082	-36.212082	48207.3	-500	500		
standard Gibbs free energy of reaction		R_AACPS8	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_AACPS9	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_AACPS6	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_AACPS7	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_HISTP	kJ/mol	-37.414027	-37.414027	2.18	-500	500		R03013
standard Gibbs free energy of reaction		R_LDH_D	kJ/mol	3.5059726	3.5059726	2.07	-500	500		R00704
standard Gibbs free energy of reaction		R_KAS15	kJ/mol	NaN	NaN	NaN	-500	500		R10707
standard Gibbs free energy of reaction		R_T2DECAI	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAS161	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_DHQS	kJ/mol	-167.45403	-167.45403	6.26	-500	500		R03083
standard Gibbs free energy of reaction		R_EAR161x	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_PGCD	kJ/mol	13.715973	13.715973	0.56	-500	500		R01513
standard Gibbs free energy of reaction		R_MALtex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAS141	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAR121	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_ADSL1r	kJ/mol	-0.90402744	-0.90402744	1.38	-500	500		R01083
standard Gibbs free energy of reaction		R_AICART	kJ/mol	12.75	12.75	3.75	-500	500		R04560
standard Gibbs free energy of reaction		R_D_LACt2pp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_RIBtex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_FRUpts2pp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_FORtex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_PFK	kJ/mol	-34.934027	-34.934027	0.67	-500	500		
standard Gibbs free energy of reaction		R_PGM	kJ/mol	-4.47	-4.47	0.36	-500	500		R01518
standard Gibbs free energy of reaction		R_CYTBO3_4pp	kJ/mol	-76.435973	-76.435973	6.4	-500	500		
standard Gibbs free energy of reaction		R_EAR141x	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_EAR181x	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_TPI	kJ/mol	5.62	5.62	0.55	-500	500		R01015
standard Gibbs free energy of reaction		R_RPI	kJ/mol	4.47	4.47	1.67	-500	500		
standard Gibbs free energy of reaction		R_3OAR120	kJ/mol	NaN	NaN	NaN	-500	500		R04964
standard Gibbs free energy of reaction		R_3HAD80	kJ/mol	NaN	NaN	NaN	-500	500		R04537
standard Gibbs free energy of reaction		R_3HAD120	kJ/mol	NaN	NaN	NaN	-500	500		R04965
standard Gibbs free energy of reaction		R_EAR180x	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_AKGtex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_SO4t2pp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_EAR180y	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_ACONTb	kJ/mol	-1.62	-1.62	1.13	-500	500		R01900
standard Gibbs free energy of reaction		R_3HAD161	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_SUCDi	kJ/mol	-73.61	-73.61	6.52	-500	500		
standard Gibbs free energy of reaction		R_ASNS1	kJ/mol	-74.268055	-74.268055	3.65	-500	500		R00578
standard Gibbs free energy of reaction		R_EAR80y	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_EAR120y	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAR181	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3HAD121	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_EX_o2_e	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_EAR140x	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAS181	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAS140	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAR140	kJ/mol	NaN	NaN	NaN	-500	500		R04566
standard Gibbs free energy of reaction		R_EAR160y	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAR160	kJ/mol	NaN	NaN	NaN	-500	500		R04543
standard Gibbs free energy of reaction		R_3HAD181	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_EAR100y	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAR141	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAR161	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3HAD141	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_EAR121x	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_ACONTa	kJ/mol	8.47	8.47	1.13	-500	500		R01325
standard Gibbs free energy of reaction		R_3HAD40	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAS60	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAS160	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAR60	kJ/mol	NaN	NaN	NaN	-500	500		R04953
standard Gibbs free energy of reaction		R_3OAR80	kJ/mol	NaN	NaN	NaN	-500	500		R04536
standard Gibbs free energy of reaction		R_EAR100x	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_EAR120x	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_EAR160x	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_EAR140y	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAS121	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAS80	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAS100	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAS120	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAR40	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAR100	kJ/mol	NaN	NaN	NaN	-500	500		R04534
standard Gibbs free energy of reaction		R_3HAD60	kJ/mol	NaN	NaN	NaN	-500	500		R04954
standard Gibbs free energy of reaction		R_3HAD100	kJ/mol	NaN	NaN	NaN	-500	500		R04535
standard Gibbs free energy of reaction		R_3HAD140	kJ/mol	NaN	NaN	NaN	-500	500		R04568
standard Gibbs free energy of reaction		R_3HAD160	kJ/mol	NaN	NaN	NaN	-500	500		R04544
standard Gibbs free energy of reaction		R_EAR40x	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_EAR60y	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_EAR60x	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_EAR80x	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAR180	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAS180	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3HAD180	kJ/mol	NaN	NaN	NaN	-500	500		R07764
standard Gibbs free energy of reaction		R_NADH16pp	kJ/mol	-114.63597	-114.63597	6.21	-500	500		
standard Gibbs free energy of reaction		R_FA160ACPHi	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_FA120ACPHi	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_FA80ACPHi	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_FA140ACPHi	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_FA100ACPHi	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_ETOHtrpp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_ACPPAT161	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_ACPPAT180	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_RNTR1c2	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_RNTR2c2	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_FLDR2	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_VPAMTr	kJ/mol	-1.57	-1.57	3.49	-500	500		R01215
standard Gibbs free energy of reaction		R_ACPPAT181	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_APH161	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_APH180	kJ/mol	NaN	NaN	NaN	-500	500		
