!!SBtab TableID='ParameterData' TableType='Quantity'										
!QuantityType	!Compound	!Reaction	!Unit	!Median	!Mean	!Std	!Lower	!Upper	!Compound:Identifiers:kegg.compound	!Reaction:Identifiers:kegg.reaction
standard Gibbs free energy of reaction		R_SHSL1	kJ/mol	-81.634027	-81.634027	5.57	-500	500		
standard Gibbs free energy of reaction		R_SULabcpp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_GLUtex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_AKGt2rpp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_XYLt2pp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_GLYCtex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_Htex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_H2Otex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_O2tpp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_PYRt2rpp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_THD2pp	kJ/mol	0	0	0.34	-500	500		
standard Gibbs free energy of reaction		R_TKT2	kJ/mol	-10.3	-10.3	1.92	-500	500		
standard Gibbs free energy of reaction		R_ATPS4rpp	kJ/mol	46.764027	46.764027	0.3	-500	500		
standard Gibbs free energy of reaction		R_CO2tpp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_GK1	kJ/mol	0.04	0.04	1.2	-500	500		
standard Gibbs free energy of reaction		R_GLCNtex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_GLNtex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_O2tex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_D_LACtex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_GLCtex_copy1	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_FUMt2_2pp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_PItex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_CYTBDpp	kJ/mol	-110.68403	-110.68403	6.4	-500	500		
standard Gibbs free energy of reaction		R_CYTBD2pp	kJ/mol	-218.59403	-218.59403	5.12	-500	500		
standard Gibbs free energy of reaction		R_ACALDtpp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_ACt2rpp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_METS	kJ/mol	-16.974027	-16.974027	5.08	-500	500		
standard Gibbs free energy of reaction		R_EX_glyc__R_e	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_FRUtex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_FUMtex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_PRASCSi	kJ/mol	-94.574027	-94.574027	5.21	-500	500		
standard Gibbs free energy of reaction		R_MTHFC	kJ/mol	-5.37	-5.37	0.92	-500	500		
standard Gibbs free energy of reaction		R_MTHFD	kJ/mol	6.54	6.54	1.14	-500	500		
standard Gibbs free energy of reaction		R_XYLtex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_FORtppi	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_PYRtex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_SO4tex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_SUCCtex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_GRXR	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_RNDR1b	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_RNDR2b	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_MALt2_2pp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_NH4tpp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_NH4tex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_RIBabcpp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_GLYCAt2rpp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_GLYCAtex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_GLYCtpp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_H2Otpp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_GLNabcpp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_CO2tex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_GLUt2rpp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_ACGK	kJ/mol	24.67	24.67	3.08	-500	500		
standard Gibbs free energy of reaction		R_GNK	kJ/mol	-29.624027	-29.624027	3.21	-500	500		
standard Gibbs free energy of reaction		R_GLUDy	kJ/mol	16.295973	16.295973	0.37	-500	500		
standard Gibbs free energy of reaction		R_GLCNt2rpp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_GLCptspp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_EX_h2o_e	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_HSTPT	kJ/mol	8.83	8.83	2.93	-500	500		
standard Gibbs free energy of reaction		R_THDPS	kJ/mol	43.144027	43.144027	5.2	-500	500		
standard Gibbs free energy of reaction		R_ATPM	kJ/mol	-46.764027	-46.764027	0.3	-500	500		
standard Gibbs free energy of reaction		R_THRD_L	kJ/mol	-41.184027	-41.184027	4.16	-500	500		
standard Gibbs free energy of reaction		R_ETOHtex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_RNDR2	kJ/mol	-56.084027	-56.084027	3.04	-500	500		
standard Gibbs free energy of reaction		R_DHFR	kJ/mol	-1.6959726	-1.6959726	2.39	-500	500		
standard Gibbs free energy of reaction		R_PRAIi	kJ/mol	-9.79	-9.79	1.35	-500	500		
standard Gibbs free energy of reaction		R_EX_mal__L_e	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_TYRTA	kJ/mol	0.38	0.38	2.07	-500	500		
standard Gibbs free energy of reaction		R_SHKK	kJ/mol	-43.344027	-43.344027	2.84	-500	500		
standard Gibbs free energy of reaction		R_EX_so4_e	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_GLUSy	kJ/mol	-30.635973	-30.635973	0.94	-500	500		
standard Gibbs free energy of reaction		R_OMCDC	kJ/mol	-13.96	-13.96	4.33	-500	500		
standard Gibbs free energy of reaction		R_IG3PS	kJ/mol	-76.408055	-76.408055	59929.54	-500	500		
standard Gibbs free energy of reaction		R_PDH	kJ/mol	-34.23	-34.23	3.22	-500	500		
standard Gibbs free energy of reaction		R_MTHFR2	kJ/mol	-6.2219451	-6.2219451	4.18	-500	500		
standard Gibbs free energy of reaction		R_EX_nh4_e	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_DUTPDP	kJ/mol	-59.284027	-59.284027	2.56	-500	500		
standard Gibbs free energy of reaction		R_NTP5	kJ/mol	-47.024027	-47.024027	2.32	-500	500		
standard Gibbs free energy of reaction		R_FORt2pp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_EX_etoh_e	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_GLNS	kJ/mol	-32.424027	-32.424027	0.83	-500	500		
standard Gibbs free energy of reaction		R_ACGS	kJ/mol	-42.844027	-42.844027	3.38	-500	500		
standard Gibbs free energy of reaction		R_SUCOAS	kJ/mol	-1.21	-1.21	1.33	-500	500		
standard Gibbs free energy of reaction		R_PRAIS	kJ/mol	-36.212082	-36.212082	48207.3	-500	500		
standard Gibbs free energy of reaction		R_AACPS8	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_AACPS9	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_AACPS6	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_AACPS7	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_HISTP	kJ/mol	-20.29	-20.29	2.18	-500	500		
standard Gibbs free energy of reaction		R_LDH_D	kJ/mol	3.5059726	3.5059726	2.07	-500	500		
standard Gibbs free energy of reaction		R_KAS15	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_T2DECAI	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAS161	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_DHQS	kJ/mol	-167.45403	-167.45403	6.26	-500	500		
standard Gibbs free energy of reaction		R_EAR161x	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_PGCD	kJ/mol	13.715973	13.715973	0.56	-500	500		
standard Gibbs free energy of reaction		R_MALtex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAS141	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAR121	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_ADSL1r	kJ/mol	-0.90402744	-0.90402744	1.38	-500	500		
standard Gibbs free energy of reaction		R_AICART	kJ/mol	12.75	12.75	3.75	-500	500		
standard Gibbs free energy of reaction		R_D_LACt2pp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_RIBtex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_FRUpts2pp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_FORtex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_PFK	kJ/mol	-34.934027	-34.934027	0.67	-500	500		
standard Gibbs free energy of reaction		R_PGM	kJ/mol	-4.47	-4.47	0.36	-500	500		
standard Gibbs free energy of reaction		R_CYTBO3_4pp	kJ/mol	-110.68403	-110.68403	6.4	-500	500		
standard Gibbs free energy of reaction		R_EAR141x	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_EAR181x	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_TPI	kJ/mol	5.62	5.62	0.55	-500	500		
standard Gibbs free energy of reaction		R_RPI	kJ/mol	4.47	4.47	1.67	-500	500		
standard Gibbs free energy of reaction		R_3OAR120	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3HAD80	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3HAD120	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_EAR180x	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_AKGtex	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_SO4t2pp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_EAR180y	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_ACONTb	kJ/mol	15.504027	15.504027	1.13	-500	500		
standard Gibbs free energy of reaction		R_3HAD161	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_SUCDi	kJ/mol	-73.61	-73.61	6.52	-500	500		
standard Gibbs free energy of reaction		R_ASNS1	kJ/mol	-57.144027	-57.144027	3.65	-500	500		
standard Gibbs free energy of reaction		R_EAR80y	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_EAR120y	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAR181	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3HAD121	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_EX_o2_e	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_EAR140x	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAS181	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAS140	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAR140	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_EAR160y	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAR160	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3HAD181	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_EAR100y	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAR141	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAR161	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3HAD141	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_EAR121x	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_ACONTa	kJ/mol	-8.6540274	-8.6540274	1.13	-500	500		
standard Gibbs free energy of reaction		R_3HAD40	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAS60	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAS160	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAR60	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAR80	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_EAR100x	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_EAR120x	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_EAR160x	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_EAR140y	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAS121	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAS80	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAS100	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAS120	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAR40	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAR100	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3HAD60	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3HAD100	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3HAD140	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3HAD160	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_EAR40x	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_EAR60y	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_EAR60x	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_EAR80x	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAR180	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3OAS180	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_3HAD180	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_NADH16pp	kJ/mol	-114.63597	-114.63597	6.21	-500	500		
standard Gibbs free energy of reaction		R_FA160ACPHi	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_FA120ACPHi	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_FA80ACPHi	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_FA140ACPHi	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_FA100ACPHi	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_ETOHtrpp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_ACPPAT161	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_ACPPAT180	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_RNTR1c2	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_RNTR2c2	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_FLDR2	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_VPAMTr	kJ/mol	-1.57	-1.57	3.49	-500	500		
standard Gibbs free energy of reaction		R_ACPPAT181	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_APH161	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_APH180	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_APH181	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_PIt2rpp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_PItpp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_SUCCt1pp	kJ/mol	NaN	NaN	NaN	-500	500		
standard Gibbs free energy of reaction		R_RBIO	kJ/mol	NaN	NaN	NaN	-500	500		
Gibbs free energy of reaction		R_NDPK5	kJ/mol	NaN	NaN	NaN	-100	100		
Gibbs free energy of reaction		R_SHK3Dr	kJ/mol	NaN	NaN	NaN	-100	100		
Gibbs free energy of reaction		R_NDPK6	kJ/mol	NaN	NaN	NaN	-100	100		
Gibbs free energy of reaction		R_NDPK8	kJ/mol	NaN	NaN	NaN	-100	100		
Gibbs free energy of reaction		R_DHORTS	kJ/mol	NaN	NaN	NaN	-100	100		
Gibbs free energy of reaction		R_OMPDC	kJ/mol	NaN	NaN	NaN	-100	0		
Gibbs free energy of reaction		R_G5SD	kJ/mol	NaN	NaN	NaN	-100	0		
Gibbs free energy of reaction		R_CS	kJ/mol	NaN	NaN	NaN	-100	0		
Gibbs free energy of reaction		R_ICDHyr	kJ/mol	NaN	NaN	NaN	-100	100		
Gibbs free energy of reaction		R_ACALD	kJ/mol	NaN	NaN	NaN	-100	100		
Gibbs free energy of reaction		R_PPA	kJ/mol	NaN	NaN	NaN	-100	0		
Gibbs free energy of reaction		R_PPCK	kJ/mol	NaN	NaN	NaN	-100	0		
Gibbs free energy of reaction		R_ME1	kJ/mol	NaN	NaN	NaN	-100	0		
Gibbs free energy of reaction		R_ALATA_L	kJ/mol	NaN	NaN	NaN	-100	100		
Gibbs free energy of reaction		R_XYLK	kJ/mol	NaN	NaN	NaN	-100	0		
Gibbs free energy of reaction		R_RBK	kJ/mol	NaN	NaN	NaN	-100	0		
Gibbs free energy of reaction		R_GLYK	kJ/mol	NaN	NaN	NaN	-100	0		
Gibbs free energy of reaction		R_ASPTA	kJ/mol	NaN	NaN	NaN	-100	100		
Gibbs free energy of reaction		R_FBP	kJ/mol	NaN	NaN	NaN	-100	0		
Gibbs free energy of reaction		R_EX_pi_e	kJ/mol	NaN	NaN	NaN	-100	100		
Gibbs free energy of reaction		R_PYK	kJ/mol	NaN	NaN	NaN	-100	0		
Gibbs free energy of reaction		R_EX_co2_e	kJ/mol	NaN	NaN	NaN	-100	100		
Gibbs free energy of reaction		R_GTHOr	kJ/mol	NaN	NaN	NaN	-100	100		
Gibbs free energy of reaction		R_ILETA	kJ/mol	NaN	NaN	NaN	-100	100		
Gibbs free energy of reaction		R_DHORD5	kJ/mol	NaN	NaN	NaN	-100	0		
Gibbs free energy of reaction		R_VALTA	kJ/mol	NaN	NaN	NaN	-100	100		
Gibbs free energy of reaction		R_IPPMIb	kJ/mol	NaN	NaN	NaN	-100	100		
Gibbs free energy of reaction		R_ORPT	kJ/mol	NaN	NaN	NaN	-100	100		
Gibbs free energy of reaction		R_ACHBS	kJ/mol	NaN	NaN	NaN	-100	0		
Gibbs free energy of reaction		R_DHAD2	kJ/mol	NaN	NaN	NaN	-100	0		
Gibbs free energy of reaction		R_ACLS	kJ/mol	NaN	NaN	NaN	-100	0		
Gibbs free energy of reaction		R_TRPS2	kJ/mol	NaN	NaN	NaN	-100	0		
Gibbs free energy of reaction		R_PSCVT	kJ/mol	NaN	NaN	NaN	-100	100		
Gibbs free energy of reaction		R_PFL	kJ/mol	NaN	NaN	NaN	-100	0		
Gibbs free energy of reaction		R_ANS	kJ/mol	NaN	NaN	NaN	-100	0		
Gibbs free energy of reaction		R_FRD2	kJ/mol	NaN	NaN	NaN	-100	0		
Gibbs free energy of reaction		R_ANPRT	kJ/mol	NaN	NaN	NaN	-100	0		
Gibbs free energy of reaction		R_CHORM	kJ/mol	NaN	NaN	NaN	-100	0		
Gibbs free energy of reaction		R_PTAr	kJ/mol	NaN	NaN	NaN	-100	100		
Gibbs free energy of reaction		R_CHORS	kJ/mol	NaN	NaN	NaN	-100	0		
Gibbs free energy of reaction		R_IGPS	kJ/mol	NaN	NaN	NaN	-100	0		
Gibbs free energy of reaction		R_ACKr	kJ/mol	NaN	NaN	NaN	-100	100		
Gibbs free energy of reaction		R_LEUTAi	kJ/mol	NaN	NaN	NaN	-100	0		
Gibbs free energy of reaction		R_EX_glcn_e	kJ/mol	NaN	NaN	NaN	-100	0		
Gibbs free energy of reaction		R_EX_h_e	kJ/mol	NaN	NaN	NaN	-100	100		
Gibbs free energy of reaction		R_EX_gln__L_e	kJ/mol	NaN	NaN	NaN	-100	0		
Gibbs free energy of reaction		R_EX_glyc_e	kJ/mol	NaN	NaN	NaN	-100	0		
Gibbs free energy of reaction		R_EX_ac_e	kJ/mol	NaN	NaN	NaN	-100	0		
Gibbs free energy of reaction		R_EX_akg_e	kJ/mol	NaN	NaN	NaN	-100	0		
Gibbs free energy of reaction		R_EX_pyr_e	kJ/mol	NaN	NaN	NaN	-100	0		
Gibbs free energy of reaction		R_EX_succ_e	kJ/mol	NaN	NaN	NaN	-100	0		
Gibbs free energy of reaction		R_EX_rib__D_e	kJ/mol	NaN	NaN	NaN	-100	0		
Gibbs free energy of reaction		R_EX_fum_e	kJ/mol	NaN	NaN	NaN	-100	0		
Gibbs free energy of reaction		R_EX_glu__L_e	kJ/mol	NaN	NaN	NaN	-100	0		
Gibbs free energy of reaction		R_ENO	kJ/mol	NaN	NaN	NaN	-100	100		
Gibbs free energy of reaction		R_FBA	kJ/mol	NaN	NaN	NaN	-100	100		
Gibbs free energy of reaction		R_HCO3E	kJ/mol	NaN	NaN	NaN	-100	100		
Gibbs free energy of reaction		R_IMPC	kJ/mol	NaN	NaN	NaN	-100	100		
Gibbs free energy of reaction		R_IMPD	kJ/mol	NaN	NaN	NaN	-100	0		
Gibbs free energy of reaction		R_PPS	kJ/mol	NaN	NaN	NaN	-100	0		
Gibbs free energy of reaction		R_PGI	kJ/mol	NaN	NaN	NaN	-100	100		
Gibbs free energy of reaction		R_PGK	kJ/mol	NaN	NaN	NaN	-100	100		
Gibbs free energy of reaction		R_PGL	kJ/mol	NaN	NaN	NaN	-100	0		
Gibbs free energy of reaction		R_RPE	kJ/mol	NaN	NaN	NaN	-100	100		
Gibbs free energy of reaction		R_DHQTi	kJ/mol	NaN	NaN	NaN	-100	0		
Gibbs free energy of reaction		R_IPMD	kJ/mol	NaN	NaN	NaN	-100	0		
Gibbs free energy of reaction		R_AIRC3	kJ/mol	NaN	NaN	NaN	-100	100		
Gibbs free energy of reaction		R_TALA	kJ/mol	NaN	NaN	NaN	-100	100		
Gibbs free energy of reaction		R_ADSL2r	kJ/mol	NaN	NaN	NaN	-100	100		
Gibbs free energy of reaction		R_TKT1	kJ/mol	NaN	NaN	NaN	-100	100		
Gibbs free energy of reaction		R_RNDR1	kJ/mol	NaN	NaN	NaN	-100	0		
